AAVE.USD,ADA.USD,ALGO.USD,APE.USD,APT.USD,ATOM.USD,AVAX.USD,AXS.USD,BCH.USD,BNB.USD,BTC.USD,CHZ.USD,CRV.USD,DASH.USD,DOGE.USD,DOT.USD,EGLD.USD,EOS.USD,ETC.USD,ETH.USD,FIL.USD,FLOW.USD,FTM.USD,GRT.USD,HBAR.USD,ICP.USD,IMX.USD,LDO.USD,LINK.USD,LRC.USD,LTC.USD,MANA.USD,MASK.USD,MATIC.USD,MKR.USD,NEAR.USD,NEO.USD,OP.USD,PAXG.USD,QNT.USD,SAND.USD,SNX.USD,SOL.USD,THETA.USD,TRX.USD,UNI.USD,VET.USD,XLM.USD,XTZ.USD,ZIL.USD
77.4,0.3426,0.2333,4.819,11.7583,12.049,16.85,9.25,126.5,290.6,22369.0,0.127,0.942,69.76,0.0769,6.05,43.3,1.3138,20.41,1572.15,6.289,1.089,0.428,0.1472,0.0654,5.584,1.045,2.8,6.983,0.3386,90.35,0.6073,3.451,1.1688,911.0,2.108,12.106,2.555,1843.0,125.2,0.6496,2.947,21.42,1.063,0.06734,6.2943,0.02559,0.0854,1.1426,0.02846
77.0,0.3424,0.233,4.816,11.7583,12.04,16.85,9.18,126.7,290.3,22360.42,0.127,0.941,69.7,0.0768,6.03,43.29,1.3062,20.41,1571.71,6.289,1.089,0.4283,0.1472,0.0651,5.584,1.043,2.802,6.986,0.338,90.33,0.6073,3.451,1.1685,909.0,2.108,12.045,2.549,1843.0,125.2,0.6462,2.963,21.39,1.062,0.06726,6.2943,0.02559,0.0856,1.1438,0.02846
77.0,0.3423,0.2331,4.816,11.7147,12.033,16.81,9.18,126.7,290.4,22358.06,0.127,0.939,69.7,0.077,6.03,43.28,1.3072,20.41,1572.23,6.289,1.089,0.4283,0.147,0.0653,5.56,1.04,2.803,6.986,0.338,90.47,0.6073,3.451,1.1707,909.0,2.102,11.997,2.553,1848.0,125.0,0.6462,2.984,21.43,1.062,0.06729,6.2943,0.02562,0.0856,1.1438,0.02844
77.0,0.3424,0.2333,4.826,11.7338,12.047,16.81,9.18,126.5,290.6,22371.13,0.127,0.939,69.7,0.077,6.02,43.3,1.305,20.41,1572.39,6.3,1.089,0.4275,0.1472,0.0651,5.56,1.036,2.803,6.992,0.338,90.47,0.6073,3.451,1.1714,909.0,2.107,11.952,2.557,1848.0,125.0,0.6462,2.987,21.45,1.062,0.06729,6.2677,0.02564,0.0856,1.1438,0.02844
77.0,0.3421,0.233,4.826,11.728,12.027,16.8,9.18,126.6,290.3,22360.32,0.127,0.939,69.7,0.077,6.03,43.29,1.2998,20.41,1572.16,6.296,1.084,0.4262,0.1471,0.065,5.549,1.035,2.803,6.974,0.338,90.32,0.6073,3.451,1.1696,909.0,2.102,11.91,2.549,1848.0,125.5,0.6529,2.969,21.4,1.067,0.06729,6.2643,0.02563,0.0857,1.1459,0.02844
77.0,0.3415,0.233,4.832,11.7252,12.021,16.8,9.17,126.6,290.2,22354.68,0.127,0.939,69.7,0.0769,6.02,43.4,1.2959,20.41,1572.76,6.29,1.084,0.4265,0.147,0.065,5.549,1.034,2.803,6.961,0.338,90.32,0.6061,3.451,1.1705,909.0,2.102,11.977,2.553,1848.0,125.5,0.6529,2.967,21.42,1.067,0.06729,6.2643,0.02559,0.0857,1.1459,0.02844
77.0,0.3415,0.2326,4.827,11.7252,12.011,16.81,9.17,126.3,289.9,22343.18,0.127,0.939,69.7,0.0767,6.01,43.4,1.2931,20.25,1571.38,6.29,1.082,0.4263,0.1469,0.0648,5.549,1.031,2.785,6.913,0.338,90.37,0.604,3.451,1.1687,907.0,2.104,11.958,2.552,1848.0,125.6,0.6529,2.956,21.39,1.064,0.06728,6.2643,0.02556,0.0855,1.1459,0.02841
77.0,0.3415,0.2327,4.836,11.6879,12.01,16.79,9.16,126.3,290.1,22340.28,0.127,0.939,69.7,0.0768,6.01,43.44,1.2982,20.26,1571.42,6.28,1.082,0.4262,0.1471,0.065,5.545,1.031,2.785,6.923,0.338,90.24,0.6043,3.451,1.1681,907.0,2.1,11.95,2.552,1848.0,125.6,0.6463,2.969,21.35,1.062,0.06728,6.2643,0.02555,0.0855,1.1446,0.02841
77.0,0.3418,0.2327,4.839,11.6696,12.013,16.75,9.16,126.3,289.9,22351.11,0.127,0.939,69.7,0.0768,6.02,43.46,1.2985,20.27,1572.19,6.28,1.082,0.426,0.1471,0.0652,5.546,1.031,2.785,6.927,0.338,90.35,0.6043,3.451,1.169,907.0,2.1,11.95,2.563,1848.0,125.6,0.6463,2.979,21.38,1.063,0.06725,6.2643,0.02552,0.0855,1.1446,0.02841
77.0,0.3418,0.2327,4.847,11.6845,12.027,16.77,9.18,126.3,290.1,22350.98,0.127,0.939,69.7,0.0768,6.01,43.59,1.2971,20.28,1572.61,6.297,1.082,0.4262,0.1471,0.0652,5.532,1.031,2.785,6.941,0.338,90.35,0.6043,3.451,1.1705,909.0,2.1,11.949,2.565,1848.0,125.6,0.6463,2.975,21.39,1.063,0.06726,6.2643,0.02552,0.0854,1.1486,0.02845
77.0,0.3414,0.2326,4.844,11.6813,12.03,16.74,9.17,126.3,289.9,22354.49,0.127,0.939,69.7,0.0768,6.01,43.48,1.2971,20.24,1572.05,6.285,1.082,0.4252,0.1471,0.0652,5.53,1.031,2.803,6.941,0.338,90.37,0.6043,3.451,1.1692,910.0,2.1,11.949,2.565,1848.0,125.6,0.6463,2.975,21.36,1.07,0.06724,6.2643,0.02552,0.0854,1.1498,0.0284
77.0,0.3418,0.2329,4.844,11.6813,12.018,16.77,9.17,126.3,290.3,22355.32,0.127,0.936,69.7,0.0769,6.01,43.5,1.2971,20.25,1572.89,6.285,1.082,0.4253,0.1471,0.0652,5.53,1.037,2.803,6.944,0.338,90.37,0.6043,3.451,1.1711,910.0,2.106,11.949,2.565,1848.0,125.6,0.6463,2.975,21.39,1.067,0.06724,6.2643,0.02556,0.0854,1.1498,0.0284
77.0,0.3418,0.2326,4.852,11.6813,12.038,16.77,9.17,126.3,290.1,22354.02,0.127,0.936,69.7,0.0768,6.0,43.49,1.3088,20.25,1572.75,6.28,1.082,0.425,0.1472,0.0654,5.53,1.042,2.795,6.937,0.338,90.29,0.6043,3.451,1.17,910.0,2.106,12.017,2.565,1848.0,125.6,0.6463,2.975,21.36,1.067,0.06724,6.2643,0.02548,0.0854,1.1498,0.0284
76.9,0.3415,0.2325,4.852,11.6813,12.019,16.74,9.17,126.5,290.2,22346.56,0.127,0.936,69.7,0.0768,6.0,43.48,1.3061,20.25,1572.14,6.28,1.082,0.4257,0.1472,0.0654,5.534,1.042,2.786,6.935,0.3376,90.25,0.6043,3.451,1.1692,910.0,2.102,12.017,2.555,1848.0,125.6,0.6463,2.984,21.34,1.067,0.0672,6.2643,0.02552,0.0854,1.1498,0.02836
76.9,0.341,0.2328,4.852,11.6813,12.014,16.76,9.17,126.4,290.3,22356.18,0.127,0.935,69.86,0.0767,6.0,43.48,1.3067,20.25,1572.91,6.28,1.082,0.4249,0.1472,0.0656,5.534,1.034,2.786,6.94,0.3369,90.26,0.6043,3.451,1.1698,910.0,2.102,12.017,2.549,1848.0,125.6,0.6463,2.992,21.38,1.067,0.0672,6.2643,0.02544,0.0854,1.1498,0.02836
76.8,0.3412,0.2325,4.852,11.6866,12.016,16.73,9.17,126.4,290.2,22351.05,0.127,0.935,69.65,0.0767,5.98,43.49,1.3067,20.26,1572.5,6.278,1.082,0.4249,0.1472,0.0656,5.521,1.034,2.786,6.939,0.3369,90.28,0.6035,3.451,1.168,910.0,2.102,12.017,2.549,1848.0,125.6,0.6463,2.958,21.35,1.067,0.0672,6.2643,0.02546,0.0854,1.1498,0.02836
76.9,0.3412,0.2321,4.852,11.6819,12.015,16.71,9.16,126.3,290.1,22340.39,0.127,0.935,69.65,0.0766,5.99,43.39,1.306,20.26,1571.87,6.284,1.082,0.4241,0.1466,0.0654,5.521,1.031,2.772,6.934,0.3369,90.18,0.6028,3.451,1.1664,912.0,2.099,12.017,2.546,1848.0,125.6,0.6463,2.938,21.34,1.067,0.0672,6.2643,0.02543,0.0853,1.1498,0.02836
76.9,0.341,0.2321,4.852,11.6819,12.02,16.72,9.16,126.3,290.2,22342.95,0.127,0.934,69.65,0.0766,6.0,43.38,1.306,20.26,1571.83,6.284,1.082,0.4237,0.1467,0.0653,5.521,1.031,2.772,6.934,0.3369,90.23,0.602,3.451,1.1672,918.0,2.099,12.063,2.54,1848.0,125.5,0.6463,2.932,21.33,1.063,0.06707,6.2643,0.02543,0.0853,1.1446,0.02836
76.9,0.3411,0.2322,4.852,11.6365,12.022,16.72,9.17,126.3,290.2,22345.25,0.127,0.934,69.65,0.0767,5.99,43.38,1.306,20.26,1571.95,6.284,1.082,0.4231,0.1463,0.0653,5.521,1.026,2.761,6.934,0.3369,90.26,0.5992,3.451,1.1662,918.0,2.1,12.047,2.544,1848.0,125.4,0.6463,2.906,21.33,1.066,0.06707,6.2643,0.02544,0.0853,1.1446,0.02836
76.9,0.3412,0.232,4.825,11.6377,12.002,16.73,9.17,126.3,290.2,22339.51,0.127,0.935,69.65,0.0767,5.98,43.38,1.306,20.26,1571.42,6.284,1.077,0.4233,0.1464,0.0652,5.521,1.027,2.761,6.929,0.3356,90.23,0.5992,3.451,1.1665,914.0,2.095,12.047,2.541,1848.0,125.5,0.6463,2.906,21.35,1.066,0.06707,6.23,0.02543,0.0854,1.1446,0.02836
76.9,0.341,0.232,4.815,11.6377,12.005,16.73,9.17,126.3,290.3,22339.44,0.127,0.936,69.65,0.0766,5.99,43.43,1.306,20.22,1571.13,6.268,1.075,0.4233,0.1464,0.0652,5.5,1.025,2.75,6.921,0.3356,90.23,0.5992,3.451,1.166,914.0,2.093,12.047,2.542,1848.0,126.3,0.6463,2.929,21.35,1.066,0.06707,6.2331,0.02543,0.0853,1.1446,0.02836
76.9,0.3411,0.2317,4.81,11.6377,12.0,16.73,9.17,126.3,290.1,22330.03,0.1264,0.935,69.65,0.0767,5.99,43.43,1.3031,20.23,1570.29,6.246,1.075,0.4222,0.1464,0.0653,5.505,1.025,2.76,6.922,0.3356,90.19,0.6001,3.451,1.1641,920.0,2.092,12.048,2.541,1848.0,125.4,0.6463,2.929,21.35,1.066,0.0671,6.2331,0.02539,0.0853,1.1446,0.02833
76.9,0.3414,0.2319,4.816,11.6377,12.012,16.73,9.17,126.3,290.3,22343.84,0.1264,0.935,69.65,0.0767,5.98,43.43,1.3013,20.22,1571.14,6.246,1.075,0.4229,0.1464,0.0653,5.505,1.025,2.76,6.922,0.3363,90.24,0.6004,3.451,1.1649,920.0,2.092,12.048,2.536,1848.0,125.4,0.6463,2.937,21.35,1.066,0.0671,6.2331,0.02543,0.0853,1.1446,0.02834
76.9,0.3412,0.2319,4.816,11.6377,12.011,16.72,9.17,126.3,290.3,22345.39,0.1264,0.935,69.65,0.0767,5.98,43.43,1.3013,20.22,1571.23,6.246,1.075,0.4221,0.1465,0.0653,5.505,1.025,2.76,6.92,0.3363,90.24,0.6004,3.451,1.1639,917.0,2.092,12.047,2.537,1848.0,125.4,0.6463,2.936,21.34,1.066,0.0671,6.2331,0.0254,0.0853,1.1446,0.02834
76.9,0.3411,0.2317,4.816,11.6423,11.996,16.72,9.17,126.3,290.1,22336.66,0.1264,0.935,69.65,0.0767,5.99,43.38,1.3029,20.24,1570.38,6.232,1.075,0.4215,0.1464,0.0653,5.505,1.022,2.76,6.92,0.3363,90.2,0.6004,3.451,1.1631,917.0,2.092,12.053,2.53,1848.0,125.4,0.6463,2.945,21.32,1.066,0.0671,6.2331,0.0254,0.0853,1.1446,0.02831
76.9,0.3412,0.2319,4.805,11.64,11.999,16.73,9.17,126.1,290.2,22343.68,0.1264,0.935,69.65,0.0766,5.98,43.38,1.3029,20.26,1570.9,6.244,1.075,0.4209,0.1464,0.0653,5.505,1.022,2.76,6.92,0.3358,90.2,0.6,3.394,1.1625,917.0,2.092,12.049,2.525,1848.0,125.4,0.6463,2.933,21.32,1.071,0.06698,6.2331,0.02542,0.0852,1.1446,0.02832
76.9,0.3411,0.2318,4.805,11.64,11.999,16.73,9.12,126.1,290.3,22347.6,0.1264,0.935,69.5,0.0767,5.99,43.38,1.2988,20.27,1570.52,6.244,1.075,0.4204,0.1464,0.0654,5.505,1.021,2.76,6.926,0.3358,90.27,0.6001,3.394,1.1635,917.0,2.092,12.049,2.529,1848.0,125.4,0.6463,2.93,21.33,1.059,0.06698,6.2331,0.02551,0.0852,1.1446,0.02828
76.9,0.3412,0.2319,4.805,11.6177,11.999,16.73,9.12,126.1,290.2,22345.23,0.1264,0.935,69.5,0.0766,5.99,43.39,1.2983,20.27,1571.08,6.244,1.075,0.4202,0.1464,0.0653,5.505,1.021,2.76,6.926,0.3358,90.18,0.6001,3.394,1.1642,917.0,2.092,12.074,2.528,1848.0,125.2,0.6463,2.935,21.35,1.059,0.06698,6.2331,0.02554,0.0852,1.1446,0.02828
76.9,0.3412,0.2318,4.805,11.6188,11.99,16.73,9.12,126.1,290.3,22340.49,0.1264,0.935,69.5,0.0766,5.99,43.37,1.2983,20.27,1570.27,6.244,1.075,0.42,0.1466,0.0653,5.505,1.021,2.76,6.923,0.3358,90.16,0.6015,3.394,1.1636,914.0,2.098,12.07,2.528,1848.0,125.2,0.6463,2.935,21.33,1.059,0.06698,6.2331,0.02555,0.0852,1.1467,0.02831
76.9,0.3411,0.2319,4.807,11.632,11.99,16.74,9.11,126.1,290.3,22348.66,0.1264,0.935,69.5,0.0766,5.98,43.37,1.2983,20.27,1570.59,6.244,1.075,0.4191,0.1466,0.0654,5.505,1.021,2.76,6.923,0.3363,90.17,0.6015,3.394,1.1635,914.0,2.098,12.152,2.521,1848.0,125.2,0.6463,2.914,21.33,1.06,0.06698,6.2331,0.02555,0.0852,1.1467,0.02831
76.9,0.3411,0.2319,4.807,11.632,11.995,16.75,9.11,126.0,290.3,22351.44,0.1264,0.934,69.5,0.0768,5.97,43.39,1.2983,20.27,1570.89,6.246,1.075,0.4209,0.1466,0.0654,5.505,1.021,2.76,6.917,0.3363,90.23,0.6015,3.394,1.1642,914.0,2.097,12.123,2.521,1848.0,125.2,0.6463,2.914,21.33,1.06,0.06715,6.2331,0.02553,0.0852,1.1467,0.02831
76.9,0.3413,0.2323,4.814,11.632,11.997,16.75,9.11,126.0,290.3,22346.32,0.1264,0.933,69.5,0.0766,5.98,43.39,1.2998,20.26,1571.09,6.241,1.075,0.4216,0.1463,0.0656,5.501,1.021,2.76,6.915,0.3363,90.34,0.6018,3.394,1.1654,913.0,2.101,12.123,2.528,1848.0,125.6,0.6463,2.913,21.35,1.06,0.06716,6.2331,0.02554,0.0852,1.1467,0.02832
76.9,0.3412,0.2324,4.814,11.632,12.009,16.76,9.11,126.0,290.3,22349.39,0.1264,0.933,69.5,0.0766,5.98,43.41,1.2998,20.26,1571.01,6.241,1.08,0.4224,0.1463,0.0656,5.508,1.019,2.77,6.925,0.3363,90.16,0.6021,3.394,1.165,913.0,2.101,12.123,2.529,1848.0,125.8,0.6463,2.929,21.34,1.06,0.06716,6.2345,0.02552,0.0852,1.1467,0.02836
76.9,0.3415,0.2325,4.812,11.6424,12.008,16.79,9.16,126.6,290.5,22359.24,0.1264,0.933,69.5,0.0767,5.98,43.46,1.2998,20.28,1572.51,6.241,1.08,0.4221,0.1463,0.0657,5.508,1.019,2.77,6.925,0.3363,90.26,0.604,3.394,1.1669,910.0,2.101,12.127,2.529,1848.0,126.1,0.6463,2.929,21.36,1.06,0.06716,6.2345,0.02557,0.0852,1.1467,0.02836
76.9,0.3419,0.2323,4.819,11.6424,12.013,16.77,9.16,126.6,290.5,22363.11,0.1264,0.936,69.5,0.0767,5.98,43.44,1.2998,20.28,1572.73,6.242,1.08,0.4216,0.1463,0.0657,5.508,1.018,2.77,6.925,0.3363,90.26,0.604,3.394,1.1669,910.0,2.101,12.127,2.537,1848.0,126.1,0.6463,2.943,21.37,1.06,0.06719,6.2345,0.0256,0.0852,1.146,0.02836
76.9,0.3419,0.2323,4.819,11.6424,12.013,16.76,9.16,126.6,290.4,22348.82,0.1264,0.936,69.5,0.0768,5.99,43.43,1.3013,20.28,1570.64,6.242,1.08,0.4199,0.1463,0.0657,5.508,1.018,2.786,6.925,0.3363,90.26,0.604,3.394,1.165,907.0,2.101,12.127,2.537,1848.0,126.1,0.6463,2.943,21.34,1.06,0.06719,6.2458,0.02557,0.085,1.1477,0.0284
76.9,0.3418,0.2321,4.819,11.6424,12.0,16.76,9.16,126.6,290.0,22343.7,0.1264,0.934,69.5,0.0766,5.98,43.37,1.3012,20.28,1569.73,6.242,1.08,0.4189,0.1461,0.0655,5.508,1.018,2.786,6.907,0.3363,90.26,0.604,3.394,1.1632,907.0,2.101,12.127,2.518,1848.0,126.1,0.6463,2.943,21.3,1.059,0.06719,6.2458,0.02554,0.0852,1.1478,0.02838
76.9,0.3407,0.2312,4.819,11.5528,11.969,16.76,9.16,126.6,290.0,22345.97,0.1264,0.934,69.5,0.0765,5.96,43.29,1.301,20.22,1569.85,6.201,1.076,0.4183,0.1457,0.0653,5.47,1.018,2.786,6.897,0.3363,90.26,0.601,3.382,1.1621,906.0,2.101,12.192,2.508,1848.0,126.1,0.6463,2.924,21.29,1.059,0.06719,6.2122,0.0255,0.0851,1.1478,0.02838
76.9,0.3411,0.2316,4.803,11.5528,11.975,16.76,9.12,126.6,290.2,22349.73,0.1264,0.932,69.5,0.0765,5.97,43.29,1.301,20.24,1570.63,6.2,1.076,0.4191,0.1455,0.0652,5.47,1.012,2.769,6.898,0.3353,90.37,0.6008,3.382,1.1633,902.0,2.096,12.203,2.514,1848.0,125.7,0.6448,2.924,21.31,1.059,0.06719,6.2122,0.02552,0.0852,1.142,0.02838
76.9,0.341,0.2316,4.794,11.5528,11.97,16.72,9.12,126.6,290.3,22346.14,0.1264,0.932,69.5,0.0765,5.97,43.28,1.2937,20.24,1570.08,6.206,1.076,0.4188,0.1454,0.0652,5.456,1.012,2.769,6.898,0.3353,90.37,0.6008,3.382,1.1631,902.0,2.094,12.271,2.514,1848.0,125.7,0.6448,2.924,21.31,1.059,0.06719,6.2122,0.0255,0.0852,1.142,0.02836
76.9,0.3401,0.2316,4.785,11.5528,11.962,16.68,9.11,125.6,290.0,22337.51,0.1264,0.931,69.5,0.0765,5.97,43.3,1.2947,20.19,1569.33,6.179,1.076,0.4184,0.1453,0.0652,5.456,1.008,2.741,6.898,0.3353,90.29,0.6008,3.375,1.161,902.0,2.094,12.274,2.514,1848.0,125.7,0.6448,2.907,21.27,1.059,0.06719,6.2122,0.02552,0.0851,1.142,0.02828
76.7,0.3401,0.2316,4.785,11.5528,11.951,16.66,9.11,125.6,290.0,22332.46,0.1264,0.931,69.5,0.0765,5.95,43.29,1.297,20.19,1568.82,6.179,1.076,0.4175,0.145,0.065,5.456,1.008,2.756,6.887,0.3353,90.3,0.6,3.365,1.1603,902.0,2.094,12.408,2.503,1848.0,125.7,0.6448,2.907,21.27,1.057,0.06719,6.2122,0.02552,0.0851,1.142,0.02829
76.7,0.3402,0.2313,4.777,11.5639,11.98,16.69,9.11,125.6,290.1,22345.23,0.1264,0.931,69.5,0.0765,5.97,43.34,1.297,20.19,1570.66,6.198,1.076,0.4186,0.1453,0.0651,5.46,1.008,2.756,6.906,0.3353,90.3,0.6,3.365,1.1628,905.0,2.094,12.358,2.503,1848.0,125.2,0.6448,2.907,21.29,1.057,0.06714,6.2122,0.02554,0.0852,1.142,0.02829
76.5,0.3408,0.2314,4.78,11.5867,11.997,16.71,9.11,125.6,290.5,22344.43,0.1264,0.931,69.5,0.0765,5.97,43.29,1.297,20.19,1570.51,6.198,1.076,0.4194,0.1454,0.0652,5.46,1.012,2.761,6.908,0.3351,90.3,0.6012,3.365,1.1635,905.0,2.096,12.302,2.518,1848.0,126.0,0.6448,2.929,21.28,1.057,0.06714,6.2093,0.02558,0.0852,1.1447,0.02829
76.5,0.341,0.2314,4.78,11.5958,11.994,16.71,9.11,125.9,290.5,22342.0,0.1264,0.931,69.37,0.0766,5.97,43.3,1.3024,20.23,1570.16,6.198,1.076,0.4192,0.1456,0.0651,5.469,1.017,2.761,6.909,0.3351,90.35,0.6012,3.379,1.1616,904.0,2.096,12.317,2.517,1848.0,125.9,0.6463,2.934,21.25,1.057,0.06714,6.2093,0.02557,0.0852,1.1447,0.02829
76.5,0.3406,0.2314,4.806,11.5958,11.991,16.69,9.11,125.9,290.5,22342.89,0.1264,0.931,69.37,0.0766,5.98,43.3,1.3024,20.23,1570.31,6.198,1.077,0.4191,0.1456,0.0651,5.469,1.017,2.761,6.907,0.3349,90.46,0.6013,3.379,1.1625,904.0,2.093,12.317,2.511,1848.0,125.9,0.6463,2.934,21.27,1.055,0.0673,6.2093,0.02554,0.0852,1.1447,0.02826
76.5,0.3406,0.2314,4.824,11.5958,11.988,16.72,9.11,125.9,290.4,22334.01,0.1264,0.93,69.37,0.0766,5.97,43.3,1.3024,20.23,1569.6,6.198,1.077,0.4186,0.1456,0.0651,5.469,1.015,2.761,6.913,0.3349,90.46,0.6013,3.379,1.1613,913.0,2.093,12.317,2.51,1848.0,125.6,0.6463,2.94,21.25,1.055,0.0673,6.2093,0.02558,0.0852,1.1447,0.02828
76.5,0.3407,0.2314,4.813,11.5893,11.988,16.7,9.11,125.9,290.3,22331.19,0.1264,0.929,69.29,0.0766,5.97,43.29,1.3024,20.23,1569.04,6.189,1.077,0.419,0.1456,0.0651,5.469,1.015,2.761,6.913,0.3349,90.37,0.6013,3.379,1.1603,913.0,2.09,12.248,2.507,1848.0,125.5,0.6463,2.944,21.24,1.056,0.0673,6.2093,0.02555,0.0852,1.1447,0.02835
76.5,0.3408,0.2314,4.816,11.5878,11.988,16.7,9.12,125.9,290.1,22324.86,0.1264,0.929,69.29,0.0765,5.96,43.29,1.3024,20.23,1568.47,6.189,1.077,0.419,0.1456,0.0651,5.454,1.008,2.761,6.908,0.3347,90.37,0.6024,3.379,1.16,913.0,2.089,12.229,2.507,1848.0,125.5,0.6461,2.937,21.21,1.056,0.06736,6.2093,0.02555,0.0852,1.1447,0.02834
76.5,0.3408,0.2312,4.816,11.5878,11.988,16.67,9.12,125.9,290.1,22325.96,0.1264,0.929,69.29,0.0765,5.96,43.28,1.3024,20.23,1568.22,6.174,1.077,0.4183,0.1456,0.0652,5.444,1.008,2.734,6.9,0.3347,90.25,0.6012,3.379,1.1586,908.0,2.089,12.211,2.507,1848.0,125.9,0.6461,2.955,21.22,1.055,0.06736,6.2093,0.02554,0.0853,1.1447,0.02834
76.3,0.3398,0.2298,4.774,11.473,11.952,16.63,9.11,125.2,289.4,22321.51,0.1264,0.923,68.98,0.0761,5.93,42.98,1.2826,20.13,1566.18,6.11,1.077,0.4154,0.1446,0.0647,5.42,1.002,2.709,6.863,0.3333,89.99,0.5976,3.33,1.1566,903.0,2.068,12.218,2.481,1848.0,125.4,0.6439,2.919,21.12,1.055,0.06724,6.181,0.02538,0.0849,1.1435,0.02811
76.6,0.3403,0.2298,4.803,11.4656,11.966,16.65,9.11,125.2,289.6,22314.47,0.1264,0.923,68.98,0.0762,5.93,43.03,1.2864,20.17,1567.26,6.132,1.077,0.4169,0.1443,0.0651,5.42,1.002,2.723,6.881,0.3339,90.0,0.5989,3.33,1.1568,907.0,2.078,12.218,2.486,1848.0,125.4,0.6439,2.919,21.15,1.05,0.06724,6.181,0.02533,0.0849,1.1386,0.02822
76.6,0.3401,0.231,4.807,11.4656,11.966,16.69,9.1,125.4,289.9,22326.16,0.1264,0.923,68.98,0.0762,5.93,43.14,1.2864,20.17,1567.43,6.155,1.077,0.4185,0.1443,0.0652,5.42,1.002,2.723,6.893,0.3342,90.01,0.5999,3.33,1.1576,907.0,2.078,12.273,2.488,1848.0,125.3,0.6434,2.94,21.19,1.05,0.0673,6.181,0.02548,0.0849,1.137,0.02824
76.6,0.34,0.231,4.805,11.4656,11.966,16.69,9.1,125.4,289.8,22329.26,0.1264,0.923,68.98,0.0763,5.95,43.05,1.2864,20.17,1566.94,6.162,1.077,0.4182,0.1443,0.0652,5.42,1.002,2.724,6.89,0.3345,89.97,0.5999,3.33,1.1563,907.0,2.078,12.309,2.481,1848.0,125.3,0.6434,2.94,21.17,1.05,0.0673,6.1795,0.02545,0.0849,1.137,0.02827
76.6,0.3398,0.2309,4.805,11.4656,11.966,16.69,9.1,125.2,289.5,22330.25,0.1264,0.926,68.98,0.0763,5.94,43.08,1.2864,20.16,1567.04,6.166,1.077,0.4172,0.1443,0.0651,5.42,1.002,2.719,6.89,0.3345,89.84,0.5999,3.33,1.1562,907.0,2.078,12.269,2.478,1848.0,125.3,0.6462,2.919,21.14,1.05,0.06746,6.1928,0.02541,0.0849,1.1346,0.02827
76.6,0.34,0.2309,4.805,11.4656,11.982,16.71,9.08,125.2,289.4,22335.16,0.1264,0.925,68.98,0.0763,5.95,43.08,1.2945,20.16,1567.27,6.156,1.077,0.4186,0.1443,0.0651,5.426,1.004,2.719,6.89,0.3345,89.9,0.5999,3.33,1.1568,907.0,2.078,12.195,2.478,1846.0,125.3,0.6462,2.889,21.15,1.05,0.06746,6.1928,0.02539,0.0849,1.1346,0.02827
76.6,0.3402,0.2305,4.805,11.4656,11.995,16.71,9.08,125.2,289.6,22331.83,0.1264,0.925,68.98,0.0763,5.95,43.16,1.293,20.16,1566.26,6.156,1.077,0.4188,0.1446,0.0651,5.416,1.004,2.71,6.882,0.3345,89.9,0.5986,3.33,1.1562,907.0,2.08,12.202,2.471,1846.0,125.3,0.6462,2.889,21.13,1.05,0.06746,6.1928,0.02539,0.0849,1.1346,0.02827
76.6,0.3404,0.2305,4.805,11.4656,12.011,16.72,9.08,125.2,289.7,22360.31,0.1264,0.925,68.98,0.0764,5.97,43.3,1.293,20.2,1568.49,6.17,1.077,0.4203,0.1451,0.0651,5.451,1.004,2.718,6.9,0.3345,89.94,0.5986,3.33,1.1591,907.0,2.08,12.202,2.482,1846.0,125.5,0.6462,2.889,21.19,1.049,0.06746,6.1928,0.02544,0.0848,1.1346,0.02834
77.0,0.3414,0.2312,4.809,11.5587,12.017,16.75,9.12,125.9,290.2,22389.02,0.1259,0.931,68.98,0.0765,5.98,43.37,1.293,20.2,1571.73,6.196,1.077,0.4218,0.1453,0.0653,5.451,1.004,2.731,6.908,0.3353,90.14,0.6016,3.33,1.162,907.0,2.091,12.235,2.503,1846.0,125.5,0.6462,2.919,21.24,1.049,0.0675,6.2195,0.0256,0.0853,1.1346,0.02834
77.0,0.3415,0.2312,4.809,11.5587,12.017,16.75,9.12,125.9,290.3,22384.23,0.1256,0.932,69.38,0.0765,5.98,43.46,1.2999,20.26,1570.51,6.202,1.085,0.4222,0.1455,0.0654,5.463,1.01,2.739,6.913,0.3353,90.19,0.6016,3.33,1.1616,901.0,2.092,12.229,2.499,1846.0,125.3,0.6462,2.919,21.22,1.049,0.06746,6.2195,0.02553,0.0853,1.1346,0.02838
77.0,0.3416,0.2312,4.819,11.5587,12.03,16.75,9.12,125.8,290.4,22392.44,0.1256,0.932,69.38,0.0765,5.98,43.49,1.2999,20.26,1570.73,6.21,1.081,0.4231,0.1456,0.0654,5.463,1.01,2.738,6.909,0.3364,90.32,0.6022,3.382,1.1628,905.0,2.094,12.257,2.499,1844.0,125.6,0.6476,2.914,21.22,1.049,0.06746,6.2195,0.02555,0.0853,1.1397,0.02841
